_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data
,7831.656807508,1.0,1736996958.030592,,,,,,0.3295,,1.0,0.001,1,16,40x40,PrototypicalNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,0.0,
,9341.920815227,1.0,1736998468.2982774,,,,,,0.3706875,,1.0,0.001,1,16,40x40,PrototypicalNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,1.0,
,10848.036067271,1.0,1736999974.4528203,,,,,,0.3643125,,1.0,0.001,1,16,40x40,PrototypicalNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,2.0,
,12354.769251658,1.0,1737001481.1448345,,,,,,0.3654375,,1.0,0.001,1,16,40x40,PrototypicalNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,3.0,
,51.790515205,0.0,1736881549.9911098,,,,,,0.82725,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,65.568722422,0.0,1736881563.769324,,,,,,0.9095,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
,79.341113938,0.0,1736881577.541705,,,,,,0.92575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,2.0,
,93.127073029,0.0,1736881591.327676,,,,,,0.9365,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,105.974045173,1.0,1736881604.1745653,,,,,,0.842,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,119.403660228,1.0,1736881617.6042657,,,,,,0.90225,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
