_step,_runtime,bootstrap_iter,_timestamp,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,tr_eval_acc
379,115.401965961,0.0,1735280733.4488108,0.94775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,130.93142768,0.0,1735280748.978262,0.95425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,146.518480087,0.0,1735280764.5653198,0.95025,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,162.000434985,0.0,1735280780.0472643,0.95225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,177.568605122,0.0,1735280795.6154404,0.9545,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,190.32811486,1.0,1735280808.374948,0.9425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,205.81602933,1.0,1735280823.8628635,0.94775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,221.453406736,1.0,1735280839.5002477,0.954,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,237.042447826,1.0,1735280855.0892904,0.945,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,252.644591641,1.0,1735280870.691429,0.94875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,268.130111107,1.0,1735280886.1769342,0.9545,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,283.787506637,1.0,1735280901.834351,0.94925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,299.259286348,1.0,1735280917.3061278,0.94375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,314.869502731,1.0,1735280932.916285,0.946,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,330.522737097,1.0,1735280948.5266306,0.94725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,346.110727973,1.0,1735280964.11035,0.9515,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,1415.819759712,0.0,1736115070.3790991,0.876800000667572,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,2805.872597465,0.0,1736116460.474373,0.887849999666214,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,4200.453532137,0.0,1736117855.0552847,0.8859499995708465,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,5579.236796038,0.0,1736119233.8386393,0.8874499988555908,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,7006.423766296,0.0,1736120661.0255125,0.8898499999046325,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,8372.299756227,0.0,1736122026.8578746,0.888349999666214,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,9746.553078072,0.0,1736123401.154854,0.8906499979496002,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,11134.863746169,0.0,1736124789.422658,0.8902000005245209,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,12523.61172756,0.0,1736126178.1669476,0.8916499998569488,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,13921.491752526,0.0,1736127576.0516417,0.8886499984264373,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,15252.839790941,0.0,1736128907.4018214,0.8871999986171722,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,16565.863692687,1.0,1736130220.4229069,0.8762499995231628,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,17869.053720371,1.0,1736131523.655512,0.9014999997615816,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,19169.4881693,1.0,1736132824.0900252,0.8975499992370606,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,20497.099318057,1.0,1736134151.701156,0.9014500002861024,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,21789.892619101,1.0,1736135444.4943645,0.8983499999046326,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,23092.143715971,1.0,1736136746.7061656,0.8981500008106231,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,24420.91339404,1.0,1736138075.5152078,0.8991999983787536,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,25752.191728001,1.0,1736139406.7523582,0.9004000000953675,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,27017.461087948,1.0,1736140672.062919,0.8990499999523163,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,28343.991732929,1.0,1736141998.554207,0.9018000013828278,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,29639.543995214,1.0,1736143294.1457927,0.8975499992370606,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,omniglot_SOTA_trainvalSet,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,469.152223886,0.0,1735622437.980549,0.322949999988079,,0.6499999761581421,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,939.375851842,0.0,1735622908.204166,0.3690499988794327,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,1408.5410048,0.0,1735623377.3693104,0.3764499996900558,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,1880.777233744,0.0,1735623849.561406,0.3767499996423721,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,2352.185233831,0.0,1735624320.9673877,0.3853499997854233,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,2824.613218914,0.0,1735624793.4008274,0.37875,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,3296.40479973,0.0,1735625265.233111,0.380800000667572,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,3768.88334208,0.0,1735625737.7116325,0.3837999997138977,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,4239.476685254,0.0,1735626208.304995,0.386100000500679,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,4713.561221368,0.0,1735626682.347824,0.385549999654293,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,5186.336056881,0.0,1735627155.164343,0.3830999992489814,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,5653.637239729,1.0,1735627622.42449,0.3228499990105629,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,6123.937229688,1.0,1735628092.7214782,0.3785500004291534,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,6596.072274824,1.0,1735628564.9005687,0.3842499996423721,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,7068.101205443,1.0,1735629036.9294753,0.3823500001430511,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,7542.653232489,1.0,1735629511.43915,0.3919499999284744,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,8015.08124207,1.0,1735629983.8625274,0.389600000500679,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,8488.640152352,1.0,1735630457.4684703,0.3887499998807907,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,8961.549232582,1.0,1735630930.332945,0.3828999997973442,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,9436.367185919,1.0,1735631405.195515,0.3913500006198883,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,9908.123785986,1.0,1735631876.9520783,0.3821499999165535,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,10380.203760226,1.0,1735632349.0320885,0.3952999997138977,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,27.769886724,0.0,1734709764.8739572,0.77775,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,53.402792131,0.0,1734709790.5069628,0.84575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,79.22343386,0.0,1734709816.3275578,0.8565,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,104.963591276,0.0,1734709842.0677693,0.85325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,130.749376602,0.0,1734709867.8114269,0.85675,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,156.566907487,0.0,1734709893.6710782,0.84775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,182.396960531,0.0,1734709919.5011406,0.86425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,208.088843522,0.0,1734709945.192911,0.84925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,233.719677961,0.0,1734709970.8238535,0.8605,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,259.543292757,0.0,1734709996.6474702,0.852,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,285.192110531,0.0,1734710022.2962084,0.84725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,309.390877411,1.0,1734710046.4950526,0.7695,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,335.067750837,1.0,1734710072.171919,0.84825,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,360.909405636,1.0,1734710097.9678636,0.8515,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,386.686989729,1.0,1734710123.791124,0.864,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,412.493471842,1.0,1734710149.5975697,0.8645,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,438.385098013,1.0,1734710175.4892166,0.8595,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,464.240450412,1.0,1734710201.3446293,0.85625,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,490.08451999,1.0,1734710227.188688,0.85925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,515.73202088,1.0,1734710252.8362002,0.86025,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,541.453747505,1.0,1734710278.5579226,0.862,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,567.345450242,1.0,1734710304.449632,0.859,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,38.994572823,0.0,1736332448.791112,0.5999999992847442,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,79.613537149,0.0,1736332489.4101176,0.613200001835823,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,120.412980406,0.0,1736332530.16741,0.6172500014305115,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,159.666432519,0.0,1736332569.4630184,0.6163999993801117,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,199.818278247,0.0,1736332609.6148665,0.6107000012397766,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,240.028051959,0.0,1736332649.8245692,0.60925,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,279.92362079,0.0,1736332689.7202156,0.6116499992609024,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,319.697924474,0.0,1736332729.4944208,0.6138000005483627,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,360.343769,0.0,1736332770.1403637,0.6025999977588653,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,400.701005184,0.0,1736332810.4569497,0.601900000333786,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,440.705125188,0.0,1736332850.4598284,0.6052000010013581,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,479.416811571,1.0,1736332889.2134025,0.6083499993085861,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,519.413030246,1.0,1736332929.2096217,0.6159499995708465,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,560.029552896,1.0,1736332969.826151,0.6181500016450882,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,600.238304216,1.0,1736333010.0349112,0.6205999999046325,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,640.210646941,1.0,1736333050.0072534,0.615549999833107,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,680.877070409,1.0,1736333090.626283,0.6144499998092652,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,720.198045828,1.0,1736333129.994646,0.6188499985933303,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,760.572997917,1.0,1736333170.3275182,0.6105999987125397,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,801.320995434,1.0,1736333211.0736115,0.6073500008583069,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,841.081040035,1.0,1736333250.8317332,0.6009500008821488,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,881.185053847,1.0,1736333290.9383142,0.600500000834465,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,miniImageNet_SOTA_trainSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
